PubChem_CID,Compound Name,Severity Class,DILIConcern,vDILIConcern,Greene_Annotation,Sakatis_Annotation,Xu_Annotation,Zhu_Annotation,SMILES,NCTR,vNCTR,Greene,Sakatis,Xu,Zhu,INCHIKEY,SAMPLE_KEY
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24321-J08-1
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24321-J08-2
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24321-J08-3
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24321-J08-4
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24321-J08-5
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24321-J08-6
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24357-J08-1
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24357-J08-2
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24357-J08-3
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24357-J08-4
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24357-J08-5
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,24357-J08-6
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25989-J08-1
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25989-J08-2
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25989-J08-3
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25989-J08-4
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25989-J08-5
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25989-J08-6
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25990-J08-1
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25990-J08-2
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25990-J08-3
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25990-J08-4
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25990-J08-5
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25990-J08-6
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25991-J08-1
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25991-J08-2
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25991-J08-3
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25991-J08-4
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25991-J08-5
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25991-J08-6
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25992-J08-1
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25992-J08-2
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25992-J08-3
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25992-J08-4
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25992-J08-5
2130,amantadine,3,Less-DILI-Concern,Ambiguous DILI-concern,NE,.,Negative,.,C1C2CC3CC1CC(C2)(C3)N,1,3,0,-1,0,-1,DKNWSYNQZKUICI-UHFFFAOYSA-N,25992-J08-6
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24277-O17-1
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24277-O17-2
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24277-O17-3
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24277-O17-4
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24277-O17-5
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24277-O17-6
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24296-O17-1
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24296-O17-2
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24296-O17-3
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24296-O17-4
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24296-O17-5
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24296-O17-6
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24308-O17-1
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24308-O17-2
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24308-O17-3
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24308-O17-4
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24308-O17-5
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24308-O17-6
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24309-O17-1
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24309-O17-2
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24309-O17-3
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24309-O17-4
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24309-O17-5
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,24309-O17-6
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25967-O17-1
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25967-O17-2
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25967-O17-3
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25967-O17-4
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25967-O17-5
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25967-O17-6
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25968-O17-1
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25968-O17-2
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25968-O17-3
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25968-O17-4
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25968-O17-5
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25968-O17-6
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25983-O17-1
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25983-O17-2
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25983-O17-3
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25983-O17-4
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25983-O17-5
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25983-O17-6
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25984-O17-1
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25984-O17-2
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25984-O17-3
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25984-O17-4
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25984-O17-5
2471,bumetanide,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2,1,3,2,-1,1,-1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,25984-O17-6
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24319-J17-1
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24319-J17-2
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24319-J17-3
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24319-J17-4
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24319-J17-5
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24319-J17-6
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24320-J17-1
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24320-J17-2
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24320-J17-3
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24320-J17-4
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24320-J17-5
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24320-J17-6
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24321-J17-1
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24321-J17-2
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24321-J17-3
441199,cefoxitin,3,Less-DILI-Concern,Ambiguous DILI-concern,HH,.,Positive,.,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3,1,3,2,-1,1,-1,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,24321-J17-4
