SAMPLE_KEY,Sakatis,Zhu,Xu,Greene,vNCTR,NCTR,Severity Class
25966-A23-3,0,-1,0,1,3,1,6
25966-A23-4,0,-1,0,1,3,1,6
25966-A23-5,0,-1,0,1,3,1,6
25966-A23-6,0,-1,0,1,3,1,6
24277-P03-1,0,-1,0,-1,3,1,3
24277-P03-2,0,-1,0,-1,3,1,3
24277-P03-3,0,-1,0,-1,3,1,3
24277-P03-4,0,-1,0,-1,3,1,3
24277-P03-5,0,-1,0,-1,3,1,3
24277-P03-6,0,-1,0,-1,3,1,3
24296-P03-1,0,-1,0,-1,3,1,3
24296-P03-2,0,-1,0,-1,3,1,3
24296-P03-3,0,-1,0,-1,3,1,3
24296-P03-4,0,-1,0,-1,3,1,3
24296-P03-5,0,-1,0,-1,3,1,3
24296-P03-6,0,-1,0,-1,3,1,3
24308-P03-1,0,-1,0,-1,3,1,3
24308-P03-2,0,-1,0,-1,3,1,3
24308-P03-3,0,-1,0,-1,3,1,3
24308-P03-4,0,-1,0,-1,3,1,3
24308-P03-5,0,-1,0,-1,3,1,3
24308-P03-6,0,-1,0,-1,3,1,3
24309-P03-1,0,-1,0,-1,3,1,3
24309-P03-2,0,-1,0,-1,3,1,3
24309-P03-3,0,-1,0,-1,3,1,3
24309-P03-4,0,-1,0,-1,3,1,3
24309-P03-5,0,-1,0,-1,3,1,3
24309-P03-6,0,-1,0,-1,3,1,3
25967-P03-1,0,-1,0,-1,3,1,3
25967-P03-2,0,-1,0,-1,3,1,3
25967-P03-3,0,-1,0,-1,3,1,3
25967-P03-4,0,-1,0,-1,3,1,3
25967-P03-5,0,-1,0,-1,3,1,3
25967-P03-6,0,-1,0,-1,3,1,3
25968-P03-1,0,-1,0,-1,3,1,3
25968-P03-2,0,-1,0,-1,3,1,3
25968-P03-3,0,-1,0,-1,3,1,3
25968-P03-4,0,-1,0,-1,3,1,3
25968-P03-5,0,-1,0,-1,3,1,3
25968-P03-6,0,-1,0,-1,3,1,3
25983-P03-1,0,-1,0,-1,3,1,3
25983-P03-2,0,-1,0,-1,3,1,3
25983-P03-3,0,-1,0,-1,3,1,3
25983-P03-4,0,-1,0,-1,3,1,3
25983-P03-5,0,-1,0,-1,3,1,3
25983-P03-6,0,-1,0,-1,3,1,3
25984-P03-1,0,-1,0,-1,3,1,3
25984-P03-2,0,-1,0,-1,3,1,3
25984-P03-3,0,-1,0,-1,3,1,3
25984-P03-4,0,-1,0,-1,3,1,3
25984-P03-5,0,-1,0,-1,3,1,3
25984-P03-6,0,-1,0,-1,3,1,3
24301-G23-1,-1,-1,-1,-1,3,1,4
24301-G23-2,-1,-1,-1,-1,3,1,4
24301-G23-3,-1,-1,-1,-1,3,1,4
24301-G23-4,-1,-1,-1,-1,3,1,4
24301-G23-5,-1,-1,-1,-1,3,1,4
24301-G23-6,-1,-1,-1,-1,3,1,4
24302-G23-1,-1,-1,-1,-1,3,1,4
24302-G23-2,-1,-1,-1,-1,3,1,4
24302-G23-3,-1,-1,-1,-1,3,1,4
24302-G23-4,-1,-1,-1,-1,3,1,4
24302-G23-5,-1,-1,-1,-1,3,1,4
24302-G23-6,-1,-1,-1,-1,3,1,4
24303-G23-1,-1,-1,-1,-1,3,1,4
24303-G23-2,-1,-1,-1,-1,3,1,4
24303-G23-3,-1,-1,-1,-1,3,1,4
24303-G23-4,-1,-1,-1,-1,3,1,4
24303-G23-5,-1,-1,-1,-1,3,1,4
24303-G23-6,-1,-1,-1,-1,3,1,4
24304-G23-1,-1,-1,-1,-1,3,1,4
24304-G23-2,-1,-1,-1,-1,3,1,4
24304-G23-3,-1,-1,-1,-1,3,1,4
24304-G23-4,-1,-1,-1,-1,3,1,4
24304-G23-5,-1,-1,-1,-1,3,1,4
24304-G23-6,-1,-1,-1,-1,3,1,4
25944-G23-1,-1,-1,-1,-1,3,1,4
25944-G23-2,-1,-1,-1,-1,3,1,4
25944-G23-3,-1,-1,-1,-1,3,1,4
25944-G23-4,-1,-1,-1,-1,3,1,4
25944-G23-5,-1,-1,-1,-1,3,1,4
25944-G23-6,-1,-1,-1,-1,3,1,4
25945-G23-1,-1,-1,-1,-1,3,1,4
25945-G23-2,-1,-1,-1,-1,3,1,4
25945-G23-3,-1,-1,-1,-1,3,1,4
25945-G23-4,-1,-1,-1,-1,3,1,4
25945-G23-5,-1,-1,-1,-1,3,1,4
25945-G23-6,-1,-1,-1,-1,3,1,4
25949-G23-1,-1,-1,-1,-1,3,1,4
25949-G23-2,-1,-1,-1,-1,3,1,4
25949-G23-3,-1,-1,-1,-1,3,1,4
25949-G23-4,-1,-1,-1,-1,3,1,4
25949-G23-5,-1,-1,-1,-1,3,1,4
25949-G23-6,-1,-1,-1,-1,3,1,4
24305-O15-1,-1,-1,-1,-1,3,1,4
24305-O15-2,-1,-1,-1,-1,3,1,4
24305-O15-3,-1,-1,-1,-1,3,1,4
24305-O15-4,-1,-1,-1,-1,3,1,4
24305-O15-5,-1,-1,-1,-1,3,1,4
24305-O15-6,-1,-1,-1,-1,3,1,4
24306-O15-1,-1,-1,-1,-1,3,1,4
24306-O15-2,-1,-1,-1,-1,3,1,4
24306-O15-3,-1,-1,-1,-1,3,1,4
24306-O15-4,-1,-1,-1,-1,3,1,4
24306-O15-5,-1,-1,-1,-1,3,1,4
24306-O15-6,-1,-1,-1,-1,3,1,4
24307-O15-1,-1,-1,-1,-1,3,1,4
24307-O15-2,-1,-1,-1,-1,3,1,4
24307-O15-3,-1,-1,-1,-1,3,1,4
24307-O15-4,-1,-1,-1,-1,3,1,4
24307-O15-5,-1,-1,-1,-1,3,1,4
24307-O15-6,-1,-1,-1,-1,3,1,4
24352-O15-1,-1,-1,-1,-1,3,1,4
24352-O15-2,-1,-1,-1,-1,3,1,4
24352-O15-3,-1,-1,-1,-1,3,1,4
24352-O15-4,-1,-1,-1,-1,3,1,4
24352-O15-5,-1,-1,-1,-1,3,1,4
24352-O15-6,-1,-1,-1,-1,3,1,4
25955-O15-1,-1,-1,-1,-1,3,1,4
25955-O15-2,-1,-1,-1,-1,3,1,4
25955-O15-3,-1,-1,-1,-1,3,1,4
25955-O15-4,-1,-1,-1,-1,3,1,4
25955-O15-5,-1,-1,-1,-1,3,1,4
25955-O15-6,-1,-1,-1,-1,3,1,4
25962-O15-1,-1,-1,-1,-1,3,1,4
25962-O15-2,-1,-1,-1,-1,3,1,4
25962-O15-3,-1,-1,-1,-1,3,1,4
25962-O15-4,-1,-1,-1,-1,3,1,4
25962-O15-5,-1,-1,-1,-1,3,1,4
25962-O15-6,-1,-1,-1,-1,3,1,4
25965-O15-1,-1,-1,-1,-1,3,1,4
25965-O15-2,-1,-1,-1,-1,3,1,4
25965-O15-3,-1,-1,-1,-1,3,1,4
25965-O15-4,-1,-1,-1,-1,3,1,4
25965-O15-5,-1,-1,-1,-1,3,1,4
25965-O15-6,-1,-1,-1,-1,3,1,4
25966-O15-1,-1,-1,-1,-1,3,1,4
25966-O15-2,-1,-1,-1,-1,3,1,4
25966-O15-3,-1,-1,-1,-1,3,1,4
25966-O15-4,-1,-1,-1,-1,3,1,4
25966-O15-5,-1,-1,-1,-1,3,1,4
25966-O15-6,-1,-1,-1,-1,3,1,4
24294-E14-1,-1,-1,-1,-1,3,1,3
24294-E14-2,-1,-1,-1,-1,3,1,3
24294-E14-3,-1,-1,-1,-1,3,1,3
24294-E14-4,-1,-1,-1,-1,3,1,3
24294-E14-5,-1,-1,-1,-1,3,1,3
24294-E14-6,-1,-1,-1,-1,3,1,3
24295-E14-1,-1,-1,-1,-1,3,1,3
24295-E14-2,-1,-1,-1,-1,3,1,3
24295-E14-3,-1,-1,-1,-1,3,1,3
24295-E14-4,-1,-1,-1,-1,3,1,3
24295-E14-5,-1,-1,-1,-1,3,1,3
24295-E14-6,-1,-1,-1,-1,3,1,3
24297-E14-1,-1,-1,-1,-1,3,1,3
24297-E14-2,-1,-1,-1,-1,3,1,3
24297-E14-3,-1,-1,-1,-1,3,1,3
24297-E14-4,-1,-1,-1,-1,3,1,3
24297-E14-5,-1,-1,-1,-1,3,1,3
24297-E14-6,-1,-1,-1,-1,3,1,3
24300-E14-1,-1,-1,-1,-1,3,1,3
24300-E14-2,-1,-1,-1,-1,3,1,3
24300-E14-3,-1,-1,-1,-1,3,1,3
24300-E14-4,-1,-1,-1,-1,3,1,3
24300-E14-5,-1,-1,-1,-1,3,1,3
24300-E14-6,-1,-1,-1,-1,3,1,3
25937-E14-1,-1,-1,-1,-1,3,1,3
25937-E14-2,-1,-1,-1,-1,3,1,3
25937-E14-3,-1,-1,-1,-1,3,1,3
25937-E14-4,-1,-1,-1,-1,3,1,3
25937-E14-5,-1,-1,-1,-1,3,1,3
25937-E14-6,-1,-1,-1,-1,3,1,3
25938-E14-1,-1,-1,-1,-1,3,1,3
25938-E14-2,-1,-1,-1,-1,3,1,3
25938-E14-3,-1,-1,-1,-1,3,1,3
25938-E14-4,-1,-1,-1,-1,3,1,3
25938-E14-5,-1,-1,-1,-1,3,1,3
25938-E14-6,-1,-1,-1,-1,3,1,3
25939-E14-1,-1,-1,-1,-1,3,1,3
25939-E14-2,-1,-1,-1,-1,3,1,3
25939-E14-3,-1,-1,-1,-1,3,1,3
25939-E14-4,-1,-1,-1,-1,3,1,3
25939-E14-5,-1,-1,-1,-1,3,1,3
25939-E14-6,-1,-1,-1,-1,3,1,3
25943-E14-1,-1,-1,-1,-1,3,1,3
25943-E14-2,-1,-1,-1,-1,3,1,3
25943-E14-3,-1,-1,-1,-1,3,1,3
25943-E14-4,-1,-1,-1,-1,3,1,3
25943-E14-5,-1,-1,-1,-1,3,1,3
25943-E14-6,-1,-1,-1,-1,3,1,3
24319-D18-1,-1,-1,-1,-1,3,1,5
24319-D18-2,-1,-1,-1,-1,3,1,5
24319-D18-3,-1,-1,-1,-1,3,1,5
24319-D18-4,-1,-1,-1,-1,3,1,5
24319-D18-5,-1,-1,-1,-1,3,1,5
24319-D18-6,-1,-1,-1,-1,3,1,5
24320-D18-1,-1,-1,-1,-1,3,1,5
24320-D18-2,-1,-1,-1,-1,3,1,5
24320-D18-3,-1,-1,-1,-1,3,1,5
24320-D18-4,-1,-1,-1,-1,3,1,5
24320-D18-5,-1,-1,-1,-1,3,1,5
24320-D18-6,-1,-1,-1,-1,3,1,5
24321-D18-1,-1,-1,-1,-1,3,1,5
24321-D18-2,-1,-1,-1,-1,3,1,5
24321-D18-3,-1,-1,-1,-1,3,1,5
24321-D18-4,-1,-1,-1,-1,3,1,5
24321-D18-5,-1,-1,-1,-1,3,1,5
24321-D18-6,-1,-1,-1,-1,3,1,5
24357-D18-1,-1,-1,-1,-1,3,1,5
24357-D18-2,-1,-1,-1,-1,3,1,5
24357-D18-3,-1,-1,-1,-1,3,1,5
24357-D18-4,-1,-1,-1,-1,3,1,5
24357-D18-5,-1,-1,-1,-1,3,1,5
24357-D18-6,-1,-1,-1,-1,3,1,5
25989-D18-1,-1,-1,-1,-1,3,1,5
25989-D18-2,-1,-1,-1,-1,3,1,5
25989-D18-3,-1,-1,-1,-1,3,1,5
25989-D18-4,-1,-1,-1,-1,3,1,5
25989-D18-5,-1,-1,-1,-1,3,1,5
25989-D18-6,-1,-1,-1,-1,3,1,5
25990-D18-1,-1,-1,-1,-1,3,1,5
25990-D18-2,-1,-1,-1,-1,3,1,5
25990-D18-3,-1,-1,-1,-1,3,1,5
25990-D18-4,-1,-1,-1,-1,3,1,5
25990-D18-5,-1,-1,-1,-1,3,1,5
25990-D18-6,-1,-1,-1,-1,3,1,5
25991-D18-1,-1,-1,-1,-1,3,1,5
25991-D18-2,-1,-1,-1,-1,3,1,5
25991-D18-3,-1,-1,-1,-1,3,1,5
25991-D18-4,-1,-1,-1,-1,3,1,5
25991-D18-5,-1,-1,-1,-1,3,1,5
25991-D18-6,-1,-1,-1,-1,3,1,5
25992-D18-1,-1,-1,-1,-1,3,1,5
25992-D18-2,-1,-1,-1,-1,3,1,5
25992-D18-3,-1,-1,-1,-1,3,1,5
25992-D18-4,-1,-1,-1,-1,3,1,5
25992-D18-5,-1,-1,-1,-1,3,1,5
25992-D18-6,-1,-1,-1,-1,3,1,5
24310-C22-1,-1,-1,-1,-1,3,1,3
24310-C22-2,-1,-1,-1,-1,3,1,3
24310-C22-3,-1,-1,-1,-1,3,1,3
24310-C22-4,-1,-1,-1,-1,3,1,3
24310-C22-5,-1,-1,-1,-1,3,1,3
24310-C22-6,-1,-1,-1,-1,3,1,3
24311-C22-1,-1,-1,-1,-1,3,1,3
24311-C22-2,-1,-1,-1,-1,3,1,3
24311-C22-3,-1,-1,-1,-1,3,1,3
24311-C22-4,-1,-1,-1,-1,3,1,3
24311-C22-5,-1,-1,-1,-1,3,1,3
24311-C22-6,-1,-1,-1,-1,3,1,3
24312-C22-1,-1,-1,-1,-1,3,1,3
24312-C22-2,-1,-1,-1,-1,3,1,3
24312-C22-3,-1,-1,-1,-1,3,1,3
24312-C22-4,-1,-1,-1,-1,3,1,3
24312-C22-5,-1,-1,-1,-1,3,1,3
24312-C22-6,-1,-1,-1,-1,3,1,3
24313-C22-1,-1,-1,-1,-1,3,1,3
24313-C22-2,-1,-1,-1,-1,3,1,3
24313-C22-3,-1,-1,-1,-1,3,1,3
24313-C22-4,-1,-1,-1,-1,3,1,3
24313-C22-5,-1,-1,-1,-1,3,1,3
24313-C22-6,-1,-1,-1,-1,3,1,3
25985-C22-1,-1,-1,-1,-1,3,1,3
25985-C22-2,-1,-1,-1,-1,3,1,3
25985-C22-3,-1,-1,-1,-1,3,1,3
25985-C22-4,-1,-1,-1,-1,3,1,3
25985-C22-5,-1,-1,-1,-1,3,1,3
25985-C22-6,-1,-1,-1,-1,3,1,3
25986-C22-1,-1,-1,-1,-1,3,1,3
25986-C22-2,-1,-1,-1,-1,3,1,3
25986-C22-3,-1,-1,-1,-1,3,1,3
25986-C22-4,-1,-1,-1,-1,3,1,3
25986-C22-5,-1,-1,-1,-1,3,1,3
25986-C22-6,-1,-1,-1,-1,3,1,3
25987-C22-1,-1,-1,-1,-1,3,1,3
25987-C22-2,-1,-1,-1,-1,3,1,3
25987-C22-3,-1,-1,-1,-1,3,1,3
25987-C22-4,-1,-1,-1,-1,3,1,3
25987-C22-5,-1,-1,-1,-1,3,1,3
25987-C22-6,-1,-1,-1,-1,3,1,3
25988-C22-1,-1,-1,-1,-1,3,1,3
25988-C22-2,-1,-1,-1,-1,3,1,3
25988-C22-3,-1,-1,-1,-1,3,1,3
25988-C22-4,-1,-1,-1,-1,3,1,3
25988-C22-5,-1,-1,-1,-1,3,1,3
25988-C22-6,-1,-1,-1,-1,3,1,3
24319-L04-1,0,-1,1,2,3,1,3
24319-L04-2,0,-1,1,2,3,1,3
24319-L04-3,0,-1,1,2,3,1,3
24319-L04-4,0,-1,1,2,3,1,3
24319-L04-5,0,-1,1,2,3,1,3
24319-L04-6,0,-1,1,2,3,1,3
24320-L04-1,0,-1,1,2,3,1,3
24320-L04-2,0,-1,1,2,3,1,3
24320-L04-3,0,-1,1,2,3,1,3
24320-L04-4,0,-1,1,2,3,1,3
24320-L04-5,0,-1,1,2,3,1,3
24320-L04-6,0,-1,1,2,3,1,3
24321-L04-1,0,-1,1,2,3,1,3
24321-L04-2,0,-1,1,2,3,1,3
24321-L04-3,0,-1,1,2,3,1,3
24321-L04-4,0,-1,1,2,3,1,3
24321-L04-5,0,-1,1,2,3,1,3
24321-L04-6,0,-1,1,2,3,1,3
24357-L04-1,0,-1,1,2,3,1,3
24357-L04-2,0,-1,1,2,3,1,3
24357-L04-3,0,-1,1,2,3,1,3
24357-L04-4,0,-1,1,2,3,1,3
24357-L04-5,0,-1,1,2,3,1,3
24357-L04-6,0,-1,1,2,3,1,3
25989-L04-1,0,-1,1,2,3,1,3
25989-L04-2,0,-1,1,2,3,1,3
25989-L04-3,0,-1,1,2,3,1,3
25989-L04-4,0,-1,1,2,3,1,3
25989-L04-5,0,-1,1,2,3,1,3
25989-L04-6,0,-1,1,2,3,1,3
25990-L04-1,0,-1,1,2,3,1,3
25990-L04-2,0,-1,1,2,3,1,3
25990-L04-3,0,-1,1,2,3,1,3
25990-L04-4,0,-1,1,2,3,1,3
25990-L04-5,0,-1,1,2,3,1,3
25990-L04-6,0,-1,1,2,3,1,3
25991-L04-1,0,-1,1,2,3,1,3
25991-L04-2,0,-1,1,2,3,1,3
25991-L04-3,0,-1,1,2,3,1,3
25991-L04-4,0,-1,1,2,3,1,3
25991-L04-5,0,-1,1,2,3,1,3
25991-L04-6,0,-1,1,2,3,1,3
25992-L04-1,0,-1,1,2,3,1,3
25992-L04-2,0,-1,1,2,3,1,3
25992-L04-3,0,-1,1,2,3,1,3
25992-L04-4,0,-1,1,2,3,1,3
25992-L04-5,0,-1,1,2,3,1,3
25992-L04-6,0,-1,1,2,3,1,3
26058-E09-1,0,-1,1,2,3,1,3
26058-E09-2,0,-1,1,2,3,1,3
26058-E09-3,0,-1,1,2,3,1,3
26058-E09-4,0,-1,1,2,3,1,3
26058-E09-5,0,-1,1,2,3,1,3
26058-E09-6,0,-1,1,2,3,1,3
26060-E09-1,0,-1,1,2,3,1,3
26060-E09-2,0,-1,1,2,3,1,3
26060-E09-3,0,-1,1,2,3,1,3
26060-E09-4,0,-1,1,2,3,1,3
26060-E09-5,0,-1,1,2,3,1,3
26060-E09-6,0,-1,1,2,3,1,3
26061-E09-1,0,-1,1,2,3,1,3
26061-E09-2,0,-1,1,2,3,1,3
26061-E09-3,0,-1,1,2,3,1,3
26061-E09-4,0,-1,1,2,3,1,3
26061-E09-5,0,-1,1,2,3,1,3
26061-E09-6,0,-1,1,2,3,1,3
26092-E09-1,0,-1,1,2,3,1,3
26092-E09-2,0,-1,1,2,3,1,3
26092-E09-3,0,-1,1,2,3,1,3
26092-E09-4,0,-1,1,2,3,1,3
26092-E09-5,0,-1,1,2,3,1,3
26092-E09-6,0,-1,1,2,3,1,3
24319-P18-1,1,-1,1,2,3,1,2
24319-P18-2,1,-1,1,2,3,1,2
24319-P18-3,1,-1,1,2,3,1,2
24319-P18-4,1,-1,1,2,3,1,2
24319-P18-5,1,-1,1,2,3,1,2
24319-P18-6,1,-1,1,2,3,1,2
24320-P18-1,1,-1,1,2,3,1,2
24320-P18-2,1,-1,1,2,3,1,2
24320-P18-3,1,-1,1,2,3,1,2
24320-P18-4,1,-1,1,2,3,1,2
24320-P18-5,1,-1,1,2,3,1,2
24320-P18-6,1,-1,1,2,3,1,2
24321-P18-1,1,-1,1,2,3,1,2
24321-P18-2,1,-1,1,2,3,1,2
24321-P18-3,1,-1,1,2,3,1,2
24321-P18-4,1,-1,1,2,3,1,2
24321-P18-5,1,-1,1,2,3,1,2
24321-P18-6,1,-1,1,2,3,1,2
24357-P18-1,1,-1,1,2,3,1,2
24357-P18-2,1,-1,1,2,3,1,2
24357-P18-3,1,-1,1,2,3,1,2
24357-P18-4,1,-1,1,2,3,1,2
24357-P18-5,1,-1,1,2,3,1,2
24357-P18-6,1,-1,1,2,3,1,2
25989-P18-1,1,-1,1,2,3,1,2
25989-P18-2,1,-1,1,2,3,1,2
25989-P18-3,1,-1,1,2,3,1,2
25989-P18-4,1,-1,1,2,3,1,2
25989-P18-5,1,-1,1,2,3,1,2
25989-P18-6,1,-1,1,2,3,1,2
25990-P18-1,1,-1,1,2,3,1,2
25990-P18-2,1,-1,1,2,3,1,2
25990-P18-3,1,-1,1,2,3,1,2
25990-P18-4,1,-1,1,2,3,1,2
25990-P18-5,1,-1,1,2,3,1,2
25990-P18-6,1,-1,1,2,3,1,2
25991-P18-1,1,-1,1,2,3,1,2
25991-P18-2,1,-1,1,2,3,1,2
25991-P18-3,1,-1,1,2,3,1,2
25991-P18-4,1,-1,1,2,3,1,2
25991-P18-5,1,-1,1,2,3,1,2
25991-P18-6,1,-1,1,2,3,1,2
25992-P18-1,1,-1,1,2,3,1,2
25992-P18-2,1,-1,1,2,3,1,2
25992-P18-3,1,-1,1,2,3,1,2
25992-P18-4,1,-1,1,2,3,1,2
25992-P18-5,1,-1,1,2,3,1,2
25992-P18-6,1,-1,1,2,3,1,2
24310-H01-1,-1,-1,-1,-1,3,1,3
24310-H01-2,-1,-1,-1,-1,3,1,3
24310-H01-3,-1,-1,-1,-1,3,1,3
24310-H01-4,-1,-1,-1,-1,3,1,3
24310-H01-5,-1,-1,-1,-1,3,1,3
24310-H01-6,-1,-1,-1,-1,3,1,3
24311-H01-1,-1,-1,-1,-1,3,1,3
24311-H01-2,-1,-1,-1,-1,3,1,3
24311-H01-3,-1,-1,-1,-1,3,1,3
24311-H01-4,-1,-1,-1,-1,3,1,3
24311-H01-5,-1,-1,-1,-1,3,1,3
24311-H01-6,-1,-1,-1,-1,3,1,3
24312-H01-1,-1,-1,-1,-1,3,1,3
24312-H01-2,-1,-1,-1,-1,3,1,3
24312-H01-3,-1,-1,-1,-1,3,1,3
24312-H01-4,-1,-1,-1,-1,3,1,3
24312-H01-5,-1,-1,-1,-1,3,1,3
24312-H01-6,-1,-1,-1,-1,3,1,3
24313-H01-1,-1,-1,-1,-1,3,1,3
24313-H01-2,-1,-1,-1,-1,3,1,3
24313-H01-3,-1,-1,-1,-1,3,1,3
24313-H01-4,-1,-1,-1,-1,3,1,3
24313-H01-5,-1,-1,-1,-1,3,1,3
24313-H01-6,-1,-1,-1,-1,3,1,3
25985-H01-1,-1,-1,-1,-1,3,1,3
25985-H01-2,-1,-1,-1,-1,3,1,3
25985-H01-3,-1,-1,-1,-1,3,1,3
25985-H01-4,-1,-1,-1,-1,3,1,3
25985-H01-5,-1,-1,-1,-1,3,1,3
25985-H01-6,-1,-1,-1,-1,3,1,3
25986-H01-1,-1,-1,-1,-1,3,1,3
25986-H01-2,-1,-1,-1,-1,3,1,3
25986-H01-3,-1,-1,-1,-1,3,1,3
25986-H01-4,-1,-1,-1,-1,3,1,3
25986-H01-5,-1,-1,-1,-1,3,1,3
25986-H01-6,-1,-1,-1,-1,3,1,3
25987-H01-1,-1,-1,-1,-1,3,1,3
25987-H01-2,-1,-1,-1,-1,3,1,3
25987-H01-3,-1,-1,-1,-1,3,1,3
25987-H01-4,-1,-1,-1,-1,3,1,3
25987-H01-5,-1,-1,-1,-1,3,1,3
25987-H01-6,-1,-1,-1,-1,3,1,3
25988-H01-1,-1,-1,-1,-1,3,1,3
25988-H01-2,-1,-1,-1,-1,3,1,3
25988-H01-3,-1,-1,-1,-1,3,1,3
25988-H01-4,-1,-1,-1,-1,3,1,3
25988-H01-5,-1,-1,-1,-1,3,1,3
25988-H01-6,-1,-1,-1,-1,3,1,3
24277-K12-1,-1,-1,-1,-1,3,1,3
24277-K12-2,-1,-1,-1,-1,3,1,3
24277-K12-3,-1,-1,-1,-1,3,1,3
24277-K12-4,-1,-1,-1,-1,3,1,3
24277-K12-5,-1,-1,-1,-1,3,1,3
24277-K12-6,-1,-1,-1,-1,3,1,3
24296-K12-1,-1,-1,-1,-1,3,1,3
24296-K12-2,-1,-1,-1,-1,3,1,3
24296-K12-3,-1,-1,-1,-1,3,1,3
24296-K12-4,-1,-1,-1,-1,3,1,3
24296-K12-5,-1,-1,-1,-1,3,1,3
24296-K12-6,-1,-1,-1,-1,3,1,3
24308-K12-1,-1,-1,-1,-1,3,1,3
24308-K12-2,-1,-1,-1,-1,3,1,3
24308-K12-3,-1,-1,-1,-1,3,1,3
24308-K12-4,-1,-1,-1,-1,3,1,3
24308-K12-5,-1,-1,-1,-1,3,1,3
24308-K12-6,-1,-1,-1,-1,3,1,3
24309-K12-1,-1,-1,-1,-1,3,1,3
24309-K12-2,-1,-1,-1,-1,3,1,3
24309-K12-3,-1,-1,-1,-1,3,1,3
24309-K12-4,-1,-1,-1,-1,3,1,3
24309-K12-5,-1,-1,-1,-1,3,1,3
24309-K12-6,-1,-1,-1,-1,3,1,3
25967-K12-1,-1,-1,-1,-1,3,1,3
25967-K12-2,-1,-1,-1,-1,3,1,3
25967-K12-3,-1,-1,-1,-1,3,1,3
25967-K12-4,-1,-1,-1,-1,3,1,3
25967-K12-5,-1,-1,-1,-1,3,1,3
25967-K12-6,-1,-1,-1,-1,3,1,3
25968-K12-1,-1,-1,-1,-1,3,1,3
25968-K12-2,-1,-1,-1,-1,3,1,3
25968-K12-3,-1,-1,-1,-1,3,1,3
25968-K12-4,-1,-1,-1,-1,3,1,3
25968-K12-5,-1,-1,-1,-1,3,1,3
25968-K12-6,-1,-1,-1,-1,3,1,3
25983-K12-1,-1,-1,-1,-1,3,1,3
25983-K12-2,-1,-1,-1,-1,3,1,3
25983-K12-3,-1,-1,-1,-1,3,1,3
25983-K12-4,-1,-1,-1,-1,3,1,3
25983-K12-5,-1,-1,-1,-1,3,1,3
25983-K12-6,-1,-1,-1,-1,3,1,3
25984-K12-1,-1,-1,-1,-1,3,1,3
25984-K12-2,-1,-1,-1,-1,3,1,3
25984-K12-3,-1,-1,-1,-1,3,1,3
25984-K12-4,-1,-1,-1,-1,3,1,3
25984-K12-5,-1,-1,-1,-1,3,1,3
25984-K12-6,-1,-1,-1,-1,3,1,3
24277-N11-1,-1,-1,-1,-1,3,1,2
24277-N11-2,-1,-1,-1,-1,3,1,2
24277-N11-3,-1,-1,-1,-1,3,1,2
24277-N11-4,-1,-1,-1,-1,3,1,2
24277-N11-5,-1,-1,-1,-1,3,1,2
24277-N11-6,-1,-1,-1,-1,3,1,2
24296-N11-1,-1,-1,-1,-1,3,1,2
24296-N11-2,-1,-1,-1,-1,3,1,2
24296-N11-3,-1,-1,-1,-1,3,1,2
24296-N11-4,-1,-1,-1,-1,3,1,2
24296-N11-5,-1,-1,-1,-1,3,1,2
24296-N11-6,-1,-1,-1,-1,3,1,2
24308-N11-1,-1,-1,-1,-1,3,1,2
24308-N11-2,-1,-1,-1,-1,3,1,2
24308-N11-3,-1,-1,-1,-1,3,1,2
24308-N11-4,-1,-1,-1,-1,3,1,2
24308-N11-5,-1,-1,-1,-1,3,1,2
24308-N11-6,-1,-1,-1,-1,3,1,2
24309-N11-1,-1,-1,-1,-1,3,1,2
24309-N11-2,-1,-1,-1,-1,3,1,2
24309-N11-3,-1,-1,-1,-1,3,1,2
24309-N11-4,-1,-1,-1,-1,3,1,2
24309-N11-5,-1,-1,-1,-1,3,1,2
24309-N11-6,-1,-1,-1,-1,3,1,2
25967-N11-1,-1,-1,-1,-1,3,1,2
25967-N11-2,-1,-1,-1,-1,3,1,2
25967-N11-3,-1,-1,-1,-1,3,1,2
25967-N11-4,-1,-1,-1,-1,3,1,2
25967-N11-5,-1,-1,-1,-1,3,1,2
25967-N11-6,-1,-1,-1,-1,3,1,2
25968-N11-1,-1,-1,-1,-1,3,1,2
25968-N11-2,-1,-1,-1,-1,3,1,2
25968-N11-3,-1,-1,-1,-1,3,1,2
25968-N11-4,-1,-1,-1,-1,3,1,2
25968-N11-5,-1,-1,-1,-1,3,1,2
25968-N11-6,-1,-1,-1,-1,3,1,2
25983-N11-1,-1,-1,-1,-1,3,1,2
25983-N11-2,-1,-1,-1,-1,3,1,2
25983-N11-3,-1,-1,-1,-1,3,1,2
25983-N11-4,-1,-1,-1,-1,3,1,2
25983-N11-5,-1,-1,-1,-1,3,1,2
25983-N11-6,-1,-1,-1,-1,3,1,2
25984-N11-1,-1,-1,-1,-1,3,1,2
25984-N11-2,-1,-1,-1,-1,3,1,2
25984-N11-3,-1,-1,-1,-1,3,1,2
25984-N11-4,-1,-1,-1,-1,3,1,2
25984-N11-5,-1,-1,-1,-1,3,1,2
25984-N11-6,-1,-1,-1,-1,3,1,2
24301-P18-1,-1,-1,-1,-1,3,1,5
24301-P18-2,-1,-1,-1,-1,3,1,5
24301-P18-3,-1,-1,-1,-1,3,1,5
24301-P18-4,-1,-1,-1,-1,3,1,5
